cid,poi_name,website,lat,lng,price_range_icons,reviews_no,price_range,tags,hours,photos,phone,reservations,online_visibility,address_text,is_closed,country,traffic,kwrd
0x1458471af9616f3f:0x6794bbe6c34315d6,Restaurant,,30.0069008,31.2259388,,116,,['Restaurant'],"{'Saturday': '11\u202fAM–1\u202fAM', 'Sunday': '11\u202fAM–1\u202fAM', 'Monday': '10\u202fAM–1\u202fAM', 'Tuesday': '11\u202fAM–1\u202fAM', 'Wednesday': '11\u202fAM–1\u202fAM', 'Thursday': '11\u202fAM–1\u202fAM', 'Friday': '11\u202fAM–1\u202fAM'}",94+ Photos,010 09003008,,,"264G+Q98 Restaurant, Nile Corniche, Old Cairo, Cairo Governorate 4240101",,EG,,restaurants
0x1459cb000c40089d:0x291447d362e16f45,ابو سريع,,29.7606709,31.2651822,,28,,['Restaurant'],,,,,,"Q768+737 ابو سريع, Nazlet Ash Shobak, Badrshein, Giza Governorate 3390211",,EG,,restaurants
0x145836bad560415f:0x5947cfcba8387e2,Moh Restaurant,,29.8500089,31.3398738,,4,,['Restaurant'],,114+ Photos,,,,"Moh Restaurant, 13 Sherif, Helwan Sharkeya, Helwan, Cairo Governorate 11421",,EG,,restaurants
0x1457f79b722972bf:0xd7304c00a7f58362,Crab house Seafood Restaurant,,30.0958096,31.641192,,25,,['Seafood restaurant'],,12 Photos,,,,"3JWR+8F7 Crab house Seafood Restaurant, Second New Cairo, Cairo Governorate 4771510",,EG,,restaurants
0x1458595b2719aea3:0xec014894dfb9a48e,Aklet Samak Restaurant - أكلة سمك,,30.0432702,30.9531166,,1049,,['Restaurant'],"{'Saturday': '10\u202fAM–2\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '10\u202fAM–2\u202fAM', 'Tuesday': '10\u202fAM–2\u202fAM', 'Wednesday': '10\u202fAM–2\u202fAM', 'Thursday': '10\u202fAM–2\u202fAM', 'Friday': '10\u202fAM–2\u202fAM'}",850+ Photos,010 93188906,,,"Aklet Samak Restaurant - أكلة سمك, فايفز مول مدخل زايد ٥ بوصله دهشور, Al Giza, Giza Governorate 12857",,EG,,restaurants
0x14585983bdc0796d:0x8ddfa598ad65bb8a,CALABRIA Cafe & Restaurant كالابريا كافيه ومطعم,,30.0352442,30.9597998,$$,264,Moderately expensive,"['Restaurant', 'Arena', 'Coffee shop']","{'Saturday': '9\u202fAM–3\u202fAM', 'Sunday': '9\u202fAM–3\u202fAM', 'Monday': '9\u202fAM–3\u202fAM', 'Tuesday': '9\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–3\u202fAM', 'Thursday': '9\u202fAM–3\u202fAM', 'Friday': '9\u202fAM–3\u202fAM'}",223+ Photos,012 00222774,,,"CALABRIA Cafe & Restaurant كالابريا كافيه ومطعم, Waslet Dahshur Rd, Second Al Sheikh Zayed, Giza Governorate 3241004",,EG,,restaurants
0x14585bb9bc45dac5:0x83b7e0630863c52c,You Cafe & Restaurant,https://www.facebook.com,30.0301881,31.0014372,,365,,['Restaurant'],"{'Saturday': '10\u202fAM–2\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '10\u202fAM–2\u202fAM', 'Tuesday': '10\u202fAM–2\u202fAM', 'Wednesday': '10\u202fAM–2\u202fAM', 'Thursday': '10\u202fAM–2\u202fAM', 'Friday': '10\u202fAM–2\u202fAM'}",159+ Photos,012 10008979,"[['https://web.facebook.com/youcafez', 'facebook.com', None, None, ',AOvVaw2hAnDch7WrP-sX8wQeOE-t,,0ahUKEwjnxbzBzdOMAxV9LdAFHUQmJWUQ2ZABCJoIKA8,']]",,You Cafe & Restaurant، د.عاطف صدقي،الشيخ زايد،ريجنسي مول الجيزة، 12588,,EG,,restaurants
0x1458475c6db8f82f:0x2f2a16f62b701663,Shark Restaurant _ مطعم شارك,,30.0438718,30.9884357,,4,,['Seafood restaurant'],"{'Saturday': '12\u202fPM–2\u202fAM', 'Sunday': '12\u202fPM–2\u202fAM', 'Monday': '12\u202fPM–2\u202fAM', 'Tuesday': '12\u202fPM–2\u202fAM', 'Wednesday': '12\u202fPM–2\u202fAM', 'Thursday': '12\u202fPM–2\u202fAM', 'Friday': '12\u202fPM–2\u202fAM'}",2 Photos,011 04138502,,,"2XVQ+G9V Shark Restaurant _ مطعم شارك, روضة زايد مول, المعز، Giza Governorate",,EG,,restaurants
0x14585b5c4fb933b9:0x4b87fcdb283c316c,BELlA NAPOLI CAFFE Restaurant,,30.029656,31.0061996,,2,,['Restaurant'],"{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",4 Photos,02 37941053,,,"22H4+VF8 BELlA NAPOLI CAFFE Restaurant، امريكانا بلازا، الحى الثانى، الشيخ زايد مول تيفولي دوم بجوار، الجيزة،, First Al Sheikh Zayed",,EG,,restaurants
0x14585a393898523b:0xa7462efdf17ba12b,Nour Fool and Falafel Restaurant,https://www.elmenus.com,30.037382,31.0062097,$,3772,Inexpensive,"['Falafel restaurant', 'Breakfast restaurant', 'Restaurant']","{'Sunday': '6\u202fAM–9\u202fPM', 'Monday': '6\u202fAM–9\u202fPM', 'Tuesday': '6\u202fAM–9\u202fPM', 'Wednesday': '6\u202fAM–9\u202fPM', 'Thursday': '6\u202fAM–9\u202fPM', 'Friday': '6\u202fAM–9\u202fPM', 'Saturday': '6\u202fAM–9\u202fPM'}",401+ Photos,010 19566669,,,"Nour Fool and Falafel Restaurant, Dr Ali lotfy, First Al Sheikh Zayed, Giza Governorate 3244336",,EG,,restaurants
0x1458467849aa11d1:0xe237677329d371ae,Safary 2000 - Cairo Mall,https://www.facebook.com,29.9991182,31.1734791,$$,1533,Moderately expensive,['Restaurant'],"{'Saturday': '8\u202fAM–3\u202fAM', 'Sunday': '8\u202fAM–3\u202fAM', 'Monday': '8\u202fAM–3\u202fAM', 'Tuesday': '8\u202fAM–3\u202fAM', 'Wednesday': '8\u202fAM–3\u202fAM', 'Thursday': '8\u202fAM–3\u202fAM', 'Friday': '8\u202fAM–3\u202fAM'}",1989+ Photos,011 53675379,,,"Safary 2000 - Cairo Mall, ٢٤٢ Al Haram, مول، El haram، Giza Governorate 12555",,EG,,restaurants
0x1459cbb09839332d:0x617161b90f8baa06,المطعم,,29.7678693,31.2667499,,1,,['Restaurant'],,7 Photos,010 26282201,,,"المطعم, Unnamed Road, نزلة الشوبك، البدراشين،،, Abu Ragwan Al Qebli, Giza Governorate",,EG,,restaurants
0x1459cb60e9074f2d:0xf35f041484e8efd1,حلقة اسماك ابو حسن الشوبك الشرقي,,29.7571324,31.2826383,,2,,['Restaurant'],,,,,,"Q74M+V32 حلقة اسماك ابو حسن الشوبك الشرقي، Unnamed Road, Ash Shobak Ash Sharqi, El-Saf, Giza Governorate 3476201",,EG,,restaurants
0x1459cd8dd95018c1:0xaaa3aafd59251e17,كافتيريا الصخره,,29.7255358,31.3967123,,1,,['Restaurant'],,11 Photos,,,,"P9GW+6M8 كافتيريا الصخره، الظهير الصحراوى لمحافظة الجيزة،, El-Saf, Giza Governorate",,EG,,restaurants
0x14584717e4535003:0x719f5eeec72f0819,Cairut restaurant &cafe,,29.9560816,31.2599813,,46,,['Family restaurant'],"{'Saturday': '9\u202fAM–2\u202fAM', 'Sunday': '9\u202fAM–2\u202fAM', 'Monday': '9\u202fAM–2\u202fAM', 'Tuesday': '9\u202fAM–2\u202fAM', 'Wednesday': '9\u202fAM–2\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",17 Photos,010 70110007,,,"Cairut restaurant &cafe, Street 7, Maadi Al Khabiri Ash Sharqeyah, Maadi, Cairo Governorate 11728",,EG,,restaurants
0x1458473047c7a639:0x5b02eac6d6a08087,Street 9: Cafes and Restaurants,,29.9581317,31.2596608,,105,,['Izakaya restaurant'],"{'Saturday': '9\u202fAM–1\u202fAM', 'Sunday': '9\u202fAM–1\u202fAM', 'Monday': '9\u202fAM–1\u202fAM', 'Tuesday': '9\u202fAM–1\u202fAM', 'Wednesday': '9\u202fAM–1\u202fAM', 'Thursday': '9\u202fAM–2\u202fAM', 'Friday': '9\u202fAM–2\u202fAM'}",76+ Photos,,,,"Street 9: Cafes and Restaurants, 82 Rd 9, Maadi Al Khabiri Ash Sharqeyah, Maadi, Cairo Governorate 4212101",,EG,,restaurants
0x145847ea6751c3bd:0xd53ecc407cd85324,Ondine Restaurant,,29.9654884,31.2417921,,22,,['Restaurant'],"{'Sunday': '9\u202fAM–12\u202fAM', 'Monday': '9\u202fAM–12\u202fAM', 'Tuesday': '9\u202fAM–12\u202fAM', 'Wednesday': '9\u202fAM–12\u202fAM', 'Thursday': '9\u202fAM–12\u202fAM', 'Friday': '9\u202fAM–12\u202fAM', 'Saturday': '9\u202fAM–12\u202fAM'}",8 Photos,,,,"X68R+5PV Ondine Restaurant, مطعم اوندين, Maadi, Cairo Governorate 4210009",,EG,,restaurants
0x145859f6473b43e5:0xe4adff6721c51cee,3aros Elba7r Seafood Restaurant,,30.0292353,30.9859698,$$,195,Moderately expensive,['Seafood restaurant'],"{'Saturday': '9\u202fAM–1\u202fAM', 'Sunday': '9\u202fAM–1\u202fAM', 'Monday': '9\u202fAM–1\u202fAM', 'Tuesday': '9\u202fAM–1\u202fAM', 'Wednesday': '9\u202fAM–1\u202fAM', 'Thursday': '9\u202fAM–1\u202fAM', 'Friday': '9\u202fAM–1\u202fAM'}",67+ Photos,010 15898929,,,"3aros Elba7r Seafood Restaurant, First Al Sheikh Zayed, Giza Governorate 3241543",,EG,,restaurants
0x145840b5122ced2f:0x7f8c8ee1f193de2e,El Ashram Restaurants,,30.0311285,31.2407947,,8,,['Restaurant'],,5 Photos,,,,"El Ashram Restaurants, 20 el koumy st, EL SAYEDA ZEINAB، El Sayeda Zeinab, Cairo Governorate 4262048",,EG,,restaurants
0x1459cb66cf13c645:0x927340329af4f71,مشويات ابو جحا,,29.7678658,31.2667508,,,,['Barbecue restaurant'],"{'Saturday': '10\u202fAM–4\u202fAM', 'Sunday': '10\u202fAM–3:30\u202fAM', 'Monday': '10\u202fAM–3:30\u202fAM', 'Tuesday': '10\u202fAM–3:30\u202fAM', 'Wednesday': '10\u202fAM–3:30\u202fAM', 'Thursday': '10\u202fAM–3:30\u202fAM', 'Friday': '10:30\u202fAM–3:30\u202fAM'}",6 Photos,010 00455922,,,"مشويات ابو جحا, Abu Ragwan Al Qebli, Badrshein, Giza Governorate 3390231",,EG,,restaurants
0x14583589f8093e99:0xd3923dc763104e39,Ahmed azzam,,29.7772981,31.2798105,,,,['Brunch restaurant'],,11 Photos,010 05049123,,,"Ahmed azzam، Unnamed Road, نزلة الشوبك، البدراشين، الجيزة، الجيزه, Giza Governorate",,EG,,restaurants
0x1459cb2aa9dcc9b9:0x40c2576ca0612611,ابوشبل المعازي,,29.7230287,31.3125409,,,,['Restaurant'],,,,,,"P8F7+627 ابوشبل المعازي، Unnamed Road, Minya, El-Saf, Giza Governorate 3481532",,EG,,restaurants
0x14583dd853e64a21:0x863278431c55b70e,Ahl Alkaram Syrian Restaurant,https://www.elmenus.com,30.0555225,31.3570105,$$,630,Moderately expensive,['Syrian restaurant'],"{'Saturday': '9\u202fAM–3\u202fAM', 'Sunday': '9\u202fAM–3\u202fAM', 'Monday': '9\u202fAM–3\u202fAM', 'Tuesday': '9\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–3\u202fAM', 'Thursday': '9\u202fAM–3\u202fAM', 'Friday': '9\u202fAM–3\u202fAM'}",98+ Photos,02 22726966,,,"Ahl Alkaram Syrian Restaurant, 139 Mostafa El-Nahaas, Al Manteqah Ath Thamenah, Nasr City, Cairo Governorate 4441598",,EG,,restaurants
0x1458579ab3da0b6d:0xb9788968069f66a5,Insta restaurant,,29.9549929,30.927391,,,,['Restaurant'],"{'Saturday': '6\u202fAM–1\u202fAM', 'Sunday': '6\u202fAM–1\u202fAM', 'Monday': '6\u202fAM–1\u202fAM', 'Tuesday': '6\u202fAM–1\u202fAM', 'Wednesday': '6\u202fAM–1\u202fAM', 'Thursday': '6\u202fAM–1\u202fAM', 'Friday': '6\u202fAM–1\u202fAM'}",2 Photos,010 02396691,,,"Insta restaurant، الحي الرابع شارع الخزان، شارع المشتل, Giza Governorate",,EG,,restaurants
0x145847f8cf069dc7:0xd1435882b7149737,ETO Restaurant,https://www.facebook.com,29.9706678,31.2581961,,,,['Restaurant'],"{'Sunday': '12\u202fPM–12\u202fAM', 'Monday': '12\u202fPM–12\u202fAM', 'Tuesday': '12\u202fPM–12\u202fAM', 'Wednesday': '12\u202fPM–12\u202fAM', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",9 Photos,012 75307331,,,"ETO Restaurant, ٧ شارع فودة سليم من, Hassanein Desouky, Cairo Governorate 11728",,EG,,restaurants
0x145859b9b1bf6649:0x63c12352c466390a,Flori Cafe & Restaurant,https://www.facebook.com,30.0463915,30.9505411,,444,,['Restaurant'],"{'Saturday': '10\u202fAM–2\u202fAM', 'Sunday': '10\u202fAM–2\u202fAM', 'Monday': '10\u202fAM–2\u202fAM', 'Tuesday': '10\u202fAM–2\u202fAM', 'Wednesday': '10\u202fAM–2\u202fAM', 'Thursday': '10\u202fAM–2\u202fAM', 'Friday': '10\u202fAM–2\u202fAM'}",305+ Photos,010 26688833,,,"2XW2+H63 Flori Cafe & Restaurant, City walk Strip, Second Al Sheikh Zayed, Giza Governorate 3240302",,EG,,restaurants
0x145835bbaf2e63a9:0xeb8008be51e0bbd4,أبو صلاح الكبابجي,https://www.facebook.com,29.8546384,31.2763621,$$,114,Moderately expensive,['Restaurant'],"{'Saturday': '10\u202fAM–4\u202fAM', 'Sunday': '10\u202fAM–4\u202fAM', 'Monday': '10\u202fAM–4\u202fAM', 'Tuesday': '10\u202fAM–4\u202fAM', 'Wednesday': '10\u202fAM–4\u202fAM', 'Thursday': '10\u202fAM–4\u202fAM', 'Friday': '10\u202fAM–4\u202fAM'}",19 Photos,010 13319686,,,"أبو صلاح الكبابجي، مدينة البدراشين، البدراشين،, Badrshein, Giza Governorate",,EG,,restaurants
0x1458355f2d654905:0x74923c1463008261,مطعم الدمشقي,,29.8463757,31.2754283,,65,,['Syrian restaurant'],"{'Saturday': '10\u202fAM–3\u202fAM', 'Sunday': '10\u202fAM–3\u202fAM', 'Monday': '10\u202fAM–3\u202fAM', 'Tuesday': '10\u202fAM–3\u202fAM', 'Wednesday': '10\u202fAM–3\u202fAM', 'Thursday': '10\u202fAM–3\u202fAM', 'Friday': '10\u202fAM–3\u202fAM'}",17 Photos,,,,"مطعم الدمشقي, Bani Sweif - Giza, Madinet Al Badrashin, Badrshein, Giza Governorate 3365567",,EG,,restaurants
0x14584b66ba9a70b9:0x23d44daf4d68934b,مشویات ابوچنی,,29.8513452,31.2446062,,26,,['Barbecue restaurant'],"{'Saturday': '1\u202fPM–3\u202fAM', 'Sunday': '1\u202fPM–3\u202fAM', 'Monday': '1\u202fPM–3\u202fAM', 'Tuesday': '1\u202fPM–3\u202fAM', 'Wednesday': '1\u202fPM–3\u202fAM', 'Thursday': '1\u202fPM–3\u202fAM', 'Friday': '2\u202fPM–3\u202fAM'}",21 Photos,010 64055044,,,"مشویات ابوچنی، شارع الحاج عاشور الرقيق, Mit Rahinah, Badrshein, Giza Governorate 3366001",,EG,,restaurants
0x145835fbcae78e43:0x21d39160aeb1234d,مطعم ابوسلامه مشويات,,29.811756,31.2768371,,2,,['Barbecue restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",6 Photos,010 11183011,,,"R76G+PP4 مطعم ابوسلامه مشويات, Abu Ragwan Al Bahari, Badrshein, Giza Governorate 3392580",,EG,,restaurants
0x1459cb05ecded7a3:0x6199f3b284e5f7f1,مطعم الشيخ معتز بهواشي,,29.7744641,31.2700154,,1,,['Restaurant'],,,,,,"Q7FC+Q2J مطعم الشيخ معتز بهواشي, Abu Ragwan Al Qebli, Badrshein, Giza Governorate 3390553",,EG,,restaurants
0x145835b154736011:0xe81f9572d3547721,بروستو الحاتى,,29.8547689,31.2711372,,13,,['Chicken restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",,011 26505002,,,"V73C+WF2 بروستو الحاتى، Unnamed Road, مدينة البدراشين، البدراشين، الجيزة،, Badrshein",,EG,,restaurants
0x145835904827edc5:0xaae38e274948ef4c,مطعم الدولي مشويات وكريب,,29.7972984,31.2790116,,1,,['Restaurant'],,,,,,"Q7WH+WJ6 مطعم الدولي مشويات وكريب، مفارق, Al Maraziq, Badrshein, Giza Governorate 3392326",,EG,,restaurants
0x14584b3154eb3b13:0x6f95c2906fb6b95e,مطعم بيومي افندي (مجدي خليفة),,29.8508291,31.2418643,,18,,['Restaurant'],,5 Photos,,,,"V62R+8PQ مطعم بيومي افندي (مجدي خليفة), Mit Rahinah, Badrshein, Giza Governorate 3364713",,EG,,restaurants
0x145835b81a863dfb:0x35e7d7b80f2c4957,هوت ميكس البدرشين,,29.8476035,31.274695,,5,,['Restaurant'],,22 Photos,,,,"هوت ميكس البدرشين, Madinet Al Badrashin, Badrshein, Giza Governorate 3367411",,EG,,restaurants
0x145835a614cf22dd:0xdc7e5078f1372ec,مطعم كريب الباشا,,29.8529717,31.2737389,,8,,['Pancake restaurant'],"{'Saturday': '10\u202fAM–4\u202fAM', 'Sunday': '10\u202fAM–4\u202fAM', 'Monday': '10\u202fAM–4\u202fAM', 'Tuesday': '10\u202fAM–4\u202fAM', 'Wednesday': '10\u202fAM–4\u202fAM', 'Thursday': '10\u202fAM–4\u202fAM', 'Friday': '10\u202fAM–4\u202fAM'}",9 Photos,011 28409997,,,"مطعم كريب الباشا, Madinet Al Badrashin, Badrshein, Giza Governorate 3367533",,EG,,restaurants
0x14584b696cc2531d:0xa7949b2eb53f7b2c,حلواني كلاسك,,29.8297784,31.2301386,,3,,['Western restaurant'],,,,,,"R6HJ+W36 حلواني كلاسك, Saqarah, Badrshein, Giza Governorate 3351405",,EG,,restaurants
0x14583500276f1395:0xd821d097e3ce4ce4,مطعم كازابلانكا,,29.7818607,31.2768226,,1,,['Fast food restaurant'],,,,,,"Q7JG+PM3 مطعم كازابلانكا, Nazlet Ash Shobak, Badrshein, Giza Governorate 3391620",,EG,,restaurants
0x145835e5510974eb:0xf5cb5e0191425486,مطعم توب شيف,,29.8466555,31.2745402,,2,,['Restaurant'],"{'Sunday': '2\u202fPM–12\u202fAM', 'Monday': '2\u202fPM–12\u202fAM', 'Tuesday': '2\u202fPM–12\u202fAM', 'Wednesday': '2\u202fPM–12\u202fAM', 'Thursday': '2\u202fPM–12\u202fAM', 'Friday': '2\u202fPM–12\u202fAM', 'Saturday': '2\u202fPM–12\u202fAM'}",,011 59401520,,,"R7WF+MR7 مطعم توب شيف, Madinet Al Badrashin, Badrshein, Giza Governorate 3365566",,EG,,restaurants
0x14583588e755aaf7:0x89085b2330b0838d,مطعم عجيبه,,29.8550014,31.2713036,,10,,['Restaurant'],,2 Photos,011 69696969,,,"V74C+2G3 مطعم عجيبه، Unnamed Road, Madinet Al Badrashin, Badrshein, Giza Governorate 3367602",,EG,,restaurants
0x14584be504035b29:0x7d2e21fb558a2133,مكرونة انسجام,,29.8502467,31.2324644,,1,,['Restaurant'],,,,,,"V62J+3XW مكرونة انسجام, Saqarah, Badrshein, Giza Governorate 3355224",,EG,,restaurants
0x1458377869d0810f:0xe9aa84e7906181c8,مطعم بكار للمأكولات السريعة,,29.8955997,31.2628377,,15,,['Fast food restaurant'],"{'Saturday': '12\u202fPM–4\u202fAM', 'Sunday': '12\u202fPM–4\u202fAM', 'Monday': '12\u202fPM–4\u202fAM', 'Tuesday': '12\u202fPM–4\u202fAM', 'Wednesday': '12\u202fPM–4\u202fAM', 'Thursday': '12\u202fPM–4\u202fAM', 'Friday': '12\u202fPM–4\u202fAM'}",96+ Photos,011 41400071,,,"مطعم بكار للمأكولات السريعة، موقف السهران، ٣٥، سعد زغلول, Giza Governorate",,EG,,restaurants
0x145835cf352fdc7b:0x57d3c1b40a3a3ccf,مطعم حسين أفندي,,29.8530649,31.2767526,,9,,['Barbecue restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",73+ Photos,010 01828676,,,"مطعم حسين أفندي, Madinet Al Badrashin, Badrshein, Giza Governorate 12211",,EG,,restaurants
0x14584ba9c617b7a1:0x64e4c97f957e7251,مطعم الكينج,https://www.lm.facebook.com,29.8510007,31.2431746,,5,,['Fast food restaurant'],"{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",13 Photos,011 28245940,,,"V62V+C73 مطعم الكينج, Mit Rahinah, Badrshein, Giza Governorate 3366001",,EG,,restaurants
0x14584b12220aced9:0x10367ccdc0cf2b05,مطعم عم صابر,,29.8565134,31.229025,,2,,['Breakfast restaurant'],,,,,,"V64H+HJF مطعم عم صابر, Saqarah, Badrshein, Giza Governorate 3351934",,EG,,restaurants
0x14583569699112dd:0x661808510cfabe11,مطعم عز الشام السورى,,29.8476335,31.2773168,,28,,['Restaurant'],,2 Photos,011 22781835,,,"R7XG+3W4 مطعم عز الشام السورى, Madinet Al Badrashin, Badrshein, Giza Governorate 3394017",,EG,,restaurants
0x1458351b23c11da5:0x307da7e3ada7af51,زهره الميدان,,29.8502397,31.2788091,,7,,['Restaurant'],,5 Photos,,,,"V72H+3GV زهره الميدان، السعيد، ش النيل, Madinet Al Badrashin, Badrshein, Giza Governorate 3394411",,EG,,restaurants
0x145835733dd51405:0x11132b8a88dff8fc,اسماك البحر الاحمر فسفورك عندنا,,29.8523102,31.2757802,,19,,['Seafood restaurant'],"{'Sunday': '9\u202fAM–8\u202fPM', 'Monday': '9\u202fAM–8\u202fPM', 'Tuesday': '9\u202fAM–8\u202fPM', 'Wednesday': '9\u202fAM–8\u202fPM', 'Thursday': '9\u202fAM–8\u202fPM', 'Friday': 'Closed', 'Saturday': '9\u202fAM–8\u202fPM'}",2 Photos,011 22818735,,,"V72G+W8C اسماك البحر الاحمر فسفورك عندنا، مدينة البدراشين، البدراشين،, Badrshein, Giza Governorate",,EG,,restaurants
0x145835fa3e121ea9:0x49b6c82b61baca5f,Kababgy Ostoura,,29.8488026,31.269587,,7,,['Barbecue restaurant'],"{'Saturday': '9\u202fAM–3\u202fAM', 'Sunday': '9\u202fAM–3\u202fAM', 'Monday': '9\u202fAM–3\u202fAM', 'Tuesday': '9\u202fAM–3\u202fAM', 'Wednesday': '9\u202fAM–3\u202fAM', 'Thursday': '9\u202fAM–3\u202fAM', 'Friday': '9\u202fAM–3\u202fAM'}",,011 26617222,,,"R7X9+GRG Kababgy Ostoura, Madinet Al Badrashin, Badrshein, Giza Governorate 3365432",,EG,,restaurants
0x145835dab3456fff:0xed6f32172ac6e284,بيتزا وحلوانى شهد,,29.8504271,31.276702,,5,,"['Restaurant', 'Pizza restaurant']","{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours', 'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours'}",8 Photos,011 01101278,,,"بيتزا وحلوانى شهد, Madinet Al Badrashin, Badrshein, Giza Governorate 3367541",,EG,,restaurants
0x1458353c9ff459a1:0xd6b839dd139f26e6,بيرمو,,29.8529717,31.2737254,,1,,['Fast food restaurant'],,,,,,"V73F+5FQ بيرمو, Madinet Al Badrashin, Badrshein, Giza Governorate 3367533",,EG,,restaurants
0x145835b84119b4f5:0x670a4ccd8d361aed,I O C,,29.850955,31.2775578,,,,"['Restaurant', 'Awadhi restaurant']","{'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': 'Closed', 'Saturday': 'Closed'}",,,,,"I O C, 17 hwhwuwjw, Madinet Al Badrashin, Badrshein, Giza Governorate 12918",,EG,,restaurants
